date,hour,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
2019-01-10,1,25,NA,NA,NA,12,NA,NA,13,18,27,21,17,9,NA,10,NA,NA,14,23,NA,21,4,16,9
2019-01-10,2,28,NA,NA,NA,28,NA,NA,10,13,33,13,11,21,NA,9,NA,NA,12,25,NA,14,14,12,11
2019-01-10,3,20,NA,NA,NA,15,NA,NA,10,15,30,11,12,15,NA,12,NA,NA,6,21,NA,16,10,5,19
2019-01-10,4,8,NA,NA,NA,7,NA,NA,10,12,28,12,17,28,NA,16,NA,NA,12,12,NA,13,10,17,15
2019-01-10,5,11,NA,NA,NA,13,NA,NA,12,10,27,21,13,24,NA,20,NA,NA,9,16,NA,14,15,15,14
2019-01-10,6,15,NA,NA,NA,9,NA,NA,17,11,29,17,17,22,NA,15,NA,NA,19,14,NA,12,14,9,12
2019-01-10,7,18,NA,NA,NA,16,NA,NA,16,15,25,16,16,19,NA,14,NA,NA,14,19,NA,15,11,10,27
2019-01-10,8,16,NA,NA,NA,15,NA,NA,15,15,22,9,14,24,NA,22,NA,NA,21,19,NA,11,14,15,25
2019-01-10,9,15,NA,NA,NA,12,NA,NA,17,14,17,13,15,32,NA,21,NA,NA,15,16,NA,20,15,12,20
2019-01-10,10,20,NA,NA,NA,NA,NA,NA,21,23,16,16,21,28,NA,23,NA,NA,30,24,NA,26,15,24,29
2019-01-10,11,24,NA,NA,NA,NA,NA,NA,NA,31,16,21,25,32,NA,44,NA,NA,19,23,NA,21,8,29,40
2019-01-10,12,31,NA,NA,NA,NA,NA,NA,NA,41,19,27,33,34,NA,71,NA,NA,24,30,NA,44,5,27,52
2019-01-10,13,41,NA,NA,NA,28,NA,NA,NA,45,32,38,37,31,NA,72,NA,NA,36,46,NA,41,13,36,52
2019-01-10,14,34,NA,NA,NA,41,NA,NA,42,43,38,44,46,27,NA,66,NA,NA,24,50,NA,48,15,44,31
2019-01-10,15,43,NA,NA,NA,29,NA,NA,34,29,29,37,36,20,NA,67,NA,NA,24,53,NA,35,25,42,33
2019-01-10,16,32,NA,NA,NA,19,NA,NA,31,28,17,29,30,18,NA,62,NA,NA,20,44,NA,40,28,36,27
2019-01-10,17,28,NA,NA,NA,18,NA,NA,19,24,19,25,27,31,NA,58,NA,NA,20,40,NA,28,26,33,32
2019-01-10,18,31,NA,NA,NA,20,NA,NA,24,27,17,19,30,19,NA,38,NA,NA,15,43,NA,31,23,5,22
2019-01-10,19,27,NA,NA,NA,25,NA,NA,22,20,16,30,25,18,NA,26,NA,NA,26,37,NA,33,21,30,22
2019-01-10,20,32,NA,NA,NA,32,NA,NA,20,26,14,22,26,30,NA,21,NA,NA,24,36,NA,28,26,20,20
2019-01-10,21,29,NA,NA,NA,36,NA,NA,20,27,22,16,34,21,NA,27,NA,NA,26,31,NA,37,23,22,24
2019-01-10,22,36,NA,NA,NA,28,NA,NA,19,22,19,19,32,14,NA,27,NA,NA,30,29,NA,30,13,18,34
2019-01-10,23,31,NA,NA,NA,33,NA,NA,25,20,16,22,28,11,NA,23,NA,NA,27,24,NA,30,23,19,31
2019-01-10,24,17,NA,NA,NA,32,NA,NA,23,41,14,34,18,10,NA,19,NA,NA,27,29,NA,38,27,28,32
2019-01-11,1,13,NA,NA,NA,17,NA,NA,26,16,17,38,10,18,NA,26,NA,NA,36,28,NA,36,22,21,30
2019-01-11,2,16,NA,NA,NA,18,NA,NA,28,16,16,27,20,12,NA,29,NA,NA,21,31,NA,30,29,19,28
2019-01-11,3,16,NA,NA,NA,11,NA,NA,26,12,6,17,30,10,NA,21,NA,NA,30,29,NA,25,22,14,29
2019-01-11,4,14,NA,NA,NA,9,NA,NA,29,14,5,17,29,8,NA,15,NA,NA,36,21,NA,18,14,12,23
2019-01-11,5,25,NA,NA,NA,13,NA,NA,35,21,4,23,33,10,NA,24,NA,NA,25,26,NA,20,19,20,69
2019-01-11,6,24,NA,NA,NA,14,NA,NA,38,21,2,17,35,7,NA,39,NA,NA,27,23,NA,18,19,7,58
2019-01-11,7,22,NA,NA,NA,20,NA,NA,28,17,3,31,35,18,NA,42,NA,NA,23,19,NA,14,21,25,56
2019-01-11,8,19,NA,NA,NA,21,NA,NA,30,19,NA,31,37,36,NA,54,NA,NA,29,21,NA,19,14,30,52
2019-01-11,9,26,NA,NA,NA,24,NA,NA,33,28,7,33,36,48,NA,52,NA,NA,24,20,NA,23,19,24,72
2019-01-11,10,26,NA,NA,NA,21,NA,NA,36,27,13,28,37,32,NA,40,NA,NA,23,23,NA,37,15,22,52
2019-01-11,11,25,NA,NA,NA,19,NA,NA,31,27,18,44,26,16,NA,63,NA,NA,25,19,NA,36,1,38,48
2019-01-11,12,19,NA,NA,NA,18,NA,NA,31,46,6,39,26,14,NA,83,NA,NA,23,26,NA,32,10,29,33
2019-01-11,13,17,NA,NA,NA,17,NA,NA,29,32,11,32,33,13,NA,27,NA,NA,22,35,NA,22,8,26,17
2019-01-11,14,34,NA,NA,NA,19,NA,NA,32,32,13,35,36,14,NA,23,NA,NA,NA,30,NA,28,14,26,29
2019-01-11,15,20,NA,NA,NA,24,NA,NA,36,33,14,27,32,20,NA,24,NA,NA,NA,28,NA,28,22,31,33
2019-01-11,16,23,NA,NA,NA,18,NA,NA,33,28,13,32,28,23,NA,28,NA,NA,NA,26,NA,34,20,28,33
2019-01-11,17,15,NA,NA,NA,18,NA,NA,36,30,14,29,26,19,NA,24,NA,NA,28,25,NA,38,22,20,30
2019-01-11,18,16,NA,NA,NA,20,NA,NA,26,33,10,21,27,25,NA,23,NA,NA,30,21,NA,23,20,31,28
2019-01-11,19,22,NA,NA,NA,18,NA,NA,17,17,11,14,14,23,NA,43,NA,NA,29,13,NA,7,21,32,18
2019-01-11,20,16,NA,NA,NA,16,NA,NA,17,15,13,4,12,20,NA,46,NA,NA,21,13,NA,10,19,12,11
2019-01-11,21,18,NA,NA,NA,21,NA,NA,19,15,12,11,16,17,NA,35,NA,NA,21,11,NA,15,25,24,25
2019-01-11,22,19,NA,NA,NA,21,NA,NA,16,18,10,20,16,19,NA,34,NA,NA,19,15,NA,16,35,32,24
2019-01-11,23,20,NA,NA,NA,36,NA,NA,20,20,8,24,16,23,NA,36,NA,NA,27,25,NA,16,31,32,25
2019-01-11,24,19,NA,NA,NA,27,NA,NA,20,22,13,27,19,27,NA,21,NA,NA,10,24,NA,20,24,22,NA
2019-01-12,1,24,NA,NA,NA,32,NA,NA,NA,23,12,21,18,27,NA,24,NA,NA,18,12,NA,8,29,20,14
2019-01-12,2,24,NA,NA,NA,30,NA,NA,NA,21,10,24,16,22,NA,28,NA,NA,31,16,NA,21,35,34,33
2019-01-12,3,22,NA,NA,NA,24,NA,NA,NA,19,14,24,13,44,NA,25,NA,NA,29,21,NA,15,31,24,49
2019-01-12,4,21,NA,NA,NA,27,NA,NA,NA,15,15,20,13,37,NA,27,NA,NA,35,20,NA,10,31,32,29
2019-01-12,5,23,NA,NA,NA,28,NA,NA,NA,24,15,30,21,35,NA,26,NA,NA,34,23,NA,16,34,32,40
2019-01-12,6,21,NA,NA,NA,31,NA,NA,NA,34,12,41,32,24,NA,30,NA,NA,45,20,NA,17,42,29,65
2019-01-12,7,23,NA,NA,NA,27,NA,NA,NA,35,12,40,26,24,NA,25,NA,NA,27,23,NA,19,33,33,22
2019-01-12,8,25,NA,NA,NA,30,NA,NA,NA,33,13,37,21,39,NA,39,NA,NA,29,26,NA,20,34,38,55
2019-01-12,9,27,NA,NA,NA,27,NA,NA,NA,40,15,39,30,49,NA,41,NA,NA,34,28,NA,27,37,40,28
2019-01-12,10,29,NA,NA,NA,29,NA,NA,NA,41,13,38,29,53,NA,33,NA,NA,27,28,NA,34,40,33,43
2019-01-12,11,35,NA,NA,NA,31,NA,NA,NA,48,19,45,34,25,NA,33,NA,NA,7,36,NA,19,30,34,40
2019-01-12,12,38,NA,NA,NA,27,NA,NA,NA,40,28,46,43,25,NA,25,NA,NA,4,53,NA,38,14,27,41
2019-01-12,13,43,NA,NA,NA,28,NA,NA,NA,41,41,53,48,21,NA,29,NA,NA,36,36,NA,44,22,43,59
2019-01-12,14,38,NA,NA,NA,38,NA,NA,NA,32,42,49,55,23,NA,36,NA,NA,26,37,NA,41,46,49,27
2019-01-12,15,39,NA,NA,NA,40,NA,NA,NA,24,45,45,52,25,NA,37,NA,NA,36,61,NA,40,53,43,55
2019-01-12,16,30,NA,NA,NA,30,NA,NA,NA,45,51,46,46,27,NA,35,NA,NA,34,42,NA,37,41,57,32
2019-01-12,17,26,NA,NA,NA,28,NA,NA,NA,41,35,61,35,31,NA,45,NA,NA,35,31,NA,33,40,32,29
2019-01-12,18,17,NA,NA,NA,15,NA,NA,NA,42,28,55,NA,53,NA,49,NA,NA,34,32,NA,30,29,57,37
2019-01-12,19,22,NA,NA,NA,32,NA,NA,NA,33,26,33,24,33,NA,47,NA,NA,21,36,NA,29,32,33,35
2019-01-12,20,28,NA,NA,NA,31,NA,NA,NA,35,26,29,32,39,NA,37,NA,NA,25,30,NA,25,51,27,23
2019-01-12,21,27,NA,NA,NA,23,NA,NA,NA,27,21,28,35,28,NA,29,NA,NA,35,33,NA,22,38,28,20
2019-01-12,22,30,NA,NA,NA,23,NA,NA,NA,30,34,24,35,23,NA,27,NA,NA,NA,28,NA,14,31,31,38
2019-01-12,23,27,NA,NA,NA,25,NA,NA,NA,30,33,26,24,21,NA,24,NA,NA,NA,23,NA,20,19,29,16
2019-01-12,24,22,NA,NA,NA,16,NA,NA,NA,26,26,22,16,16,NA,16,NA,NA,12,14,NA,14,21,23,2
2019-01-13,1,18,NA,NA,NA,7,NA,NA,NA,15,18,22,14,7,NA,13,NA,NA,11,16,NA,NA,28,13,NA
2019-01-13,2,14,NA,NA,NA,19,NA,NA,NA,21,15,17,13,7,NA,15,NA,NA,19,18,NA,17,24,16,NA
2019-01-13,3,14,NA,NA,NA,15,NA,NA,NA,21,14,21,11,6,NA,17,NA,NA,19,9,NA,17,13,10,15
2019-01-13,4,12,NA,NA,NA,11,NA,NA,NA,18,10,23,14,9,NA,13,NA,NA,15,13,NA,9,14,13,2
2019-01-13,5,12,NA,NA,NA,10,NA,NA,NA,15,12,19,11,9,NA,16,NA,NA,16,10,NA,14,21,18,20
2019-01-13,6,12,NA,NA,NA,16,NA,NA,NA,17,9,13,13,9,NA,21,NA,NA,12,12,NA,14,17,9,7
2019-01-13,7,15,NA,NA,NA,15,NA,NA,NA,20,11,20,14,7,NA,20,NA,NA,14,6,NA,14,14,22,9
2019-01-13,8,17,NA,NA,NA,15,NA,NA,NA,19,13,26,11,10,NA,15,NA,NA,15,11,NA,15,22,15,13
2019-01-13,9,15,NA,NA,NA,14,NA,NA,NA,19,13,20,15,21,NA,17,NA,NA,17,14,NA,10,22,14,9
2019-01-13,10,16,NA,NA,NA,15,NA,NA,NA,19,14,17,14,13,NA,15,NA,NA,11,15,NA,10,19,15,7
2019-01-13,11,16,NA,NA,NA,11,NA,NA,NA,23,18,16,16,16,NA,20,NA,NA,18,16,NA,21,11,22,5
2019-01-13,12,21,NA,NA,NA,15,NA,NA,NA,29,20,20,20,18,NA,21,NA,NA,24,12,NA,21,12,18,22
2019-01-13,13,22,NA,NA,NA,20,NA,NA,NA,21,21,32,20,10,NA,36,NA,NA,38,32,NA,20,10,15,NA
2019-01-13,14,37,NA,NA,NA,27,NA,NA,NA,18,21,25,35,19,NA,43,NA,NA,49,19,NA,22,19,14,28
2019-01-13,15,42,NA,NA,NA,34,NA,NA,NA,38,28,33,37,16,NA,43,NA,NA,19,36,NA,21,18,44,25
2019-01-13,16,43,NA,NA,NA,31,NA,NA,NA,53,27,39,33,17,NA,33,NA,NA,23,27,NA,26,32,17,7
2019-01-13,17,44,NA,NA,NA,34,NA,NA,NA,33,22,39,36,21,NA,29,NA,NA,21,39,NA,30,40,27,5
2019-01-13,18,41,NA,NA,NA,33,NA,NA,NA,33,28,31,29,11,NA,24,NA,NA,24,37,NA,27,40,28,42
2019-01-13,19,47,NA,NA,NA,34,NA,NA,NA,24,34,20,26,26,NA,23,NA,NA,13,37,NA,13,59,33,43
2019-01-13,20,39,NA,NA,NA,35,NA,NA,NA,29,38,25,NA,21,NA,25,NA,NA,15,24,NA,14,47,31,35
2019-01-13,21,20,NA,NA,NA,16,NA,NA,NA,17,28,17,15,18,NA,16,NA,NA,18,12,NA,21,28,36,20
2019-01-13,22,17,NA,NA,NA,13,NA,NA,NA,23,17,21,16,10,NA,12,NA,NA,18,14,NA,23,17,13,NA
2019-01-13,23,14,NA,NA,NA,12,NA,NA,NA,20,14,22,13,8,NA,14,NA,NA,19,14,NA,15,10,17,NA
2019-01-13,24,15,NA,NA,NA,14,NA,NA,NA,17,16,13,16,13,NA,14,NA,NA,23,16,NA,7,4,25,NA
2019-01-14,1,17,NA,NA,NA,2,NA,NA,NA,16,13,15,18,9,NA,23,NA,NA,9,24,NA,17,14,15,26
2019-01-14,2,17,NA,NA,NA,17,NA,NA,NA,21,17,18,15,14,NA,20,NA,NA,16,17,NA,16,11,20,4
2019-01-14,3,17,NA,NA,NA,17,NA,NA,NA,21,16,24,19,8,NA,21,NA,NA,11,23,NA,13,19,17,25
2019-01-14,4,23,NA,NA,NA,17,NA,NA,NA,20,16,22,18,13,NA,19,NA,NA,10,17,NA,19,20,23,18
2019-01-14,5,20,NA,NA,NA,20,NA,NA,NA,22,19,12,21,14,NA,17,NA,NA,19,18,NA,17,21,19,25
2019-01-14,6,21,NA,NA,NA,18,NA,NA,NA,24,19,15,19,12,NA,20,NA,NA,16,16,NA,7,27,7,16
2019-01-14,7,19,NA,NA,NA,23,NA,NA,NA,27,18,23,22,13,NA,21,NA,NA,20,16,NA,16,23,18,18
2019-01-14,8,21,NA,NA,NA,21,NA,NA,NA,28,15,43,21,15,NA,17,NA,NA,23,24,NA,21,20,24,22
2019-01-14,9,29,NA,NA,NA,27,NA,NA,NA,35,18,43,23,12,NA,22,NA,NA,23,26,NA,18,22,17,23
2019-01-14,10,32,NA,NA,NA,28,NA,NA,NA,41,17,41,23,15,NA,25,NA,NA,21,27,NA,26,27,27,22
2019-01-14,11,35,NA,NA,NA,30,NA,NA,NA,43,26,29,23,14,NA,19,NA,NA,49,32,NA,19,30,35,17
2019-01-14,12,42,NA,NA,NA,37,NA,NA,NA,40,31,45,27,15,NA,38,NA,NA,22,34,NA,32,29,39,32
2019-01-14,13,38,NA,NA,NA,27,NA,NA,NA,45,32,42,30,11,NA,45,NA,NA,16,25,NA,29,22,67,28
2019-01-14,14,35,NA,NA,NA,27,NA,NA,NA,33,27,42,30,13,NA,48,NA,NA,8,41,NA,33,20,61,25
2019-01-14,15,31,NA,NA,NA,27,NA,NA,NA,21,21,33,33,11,NA,38,NA,NA,11,37,NA,15,22,37,9
2019-01-14,16,25,NA,NA,NA,20,NA,NA,NA,19,22,31,28,20,NA,27,NA,NA,31,24,NA,20,18,37,15
2019-01-14,17,27,NA,NA,NA,20,NA,NA,NA,20,21,22,23,11,NA,28,NA,NA,15,14,NA,16,21,31,19
2019-01-14,18,32,NA,NA,NA,20,NA,NA,NA,14,27,12,24,10,NA,26,NA,NA,12,15,NA,17,26,42,9
2019-01-14,19,29,NA,NA,NA,22,NA,NA,NA,17,27,12,18,7,NA,15,NA,NA,10,17,NA,18,36,27,21
2019-01-14,20,25,NA,NA,NA,18,NA,NA,NA,20,24,11,18,12,NA,8,NA,NA,13,22,NA,10,26,13,NA
2019-01-14,21,21,NA,NA,NA,19,NA,NA,NA,14,23,16,12,11,NA,12,NA,NA,9,20,NA,5,21,16,7
2019-01-14,22,17,NA,NA,NA,13,NA,NA,NA,16,22,16,11,10,NA,15,NA,NA,8,16,NA,9,18,14,8
2019-01-14,23,23,NA,NA,NA,17,NA,NA,NA,18,20,24,20,9,NA,11,NA,NA,10,23,NA,17,16,13,5
2019-01-14,24,22,NA,NA,NA,20,NA,NA,NA,13,18,24,20,8,NA,15,NA,NA,9,18,NA,8,13,20,8
2019-01-15,1,13,NA,NA,NA,30,NA,NA,17,11,20,16,12,11,NA,17,NA,NA,16,18,NA,19,13,20,14
2019-01-15,2,18,NA,NA,NA,17,NA,NA,21,18,18,27,10,10,NA,23,NA,NA,18,15,NA,26,14,26,18
2019-01-15,3,18,NA,NA,NA,14,NA,NA,20,16,18,17,11,9,NA,19,NA,NA,16,16,NA,11,14,28,30
2019-01-15,4,14,NA,NA,NA,19,NA,NA,20,19,17,20,10,14,NA,21,NA,NA,15,21,NA,8,24,31,23
2019-01-15,5,19,NA,NA,NA,14,NA,NA,21,19,13,19,17,14,NA,19,NA,NA,18,21,NA,15,13,17,27
2019-01-15,6,20,NA,NA,NA,19,NA,NA,20,22,14,29,20,23,NA,20,NA,NA,27,27,NA,16,19,17,34
2019-01-15,7,21,NA,NA,NA,18,NA,NA,28,26,13,38,24,19,NA,26,NA,NA,27,28,NA,24,19,23,39
2019-01-15,8,26,NA,NA,NA,22,NA,NA,29,36,19,35,31,31,NA,24,NA,NA,29,NA,NA,31,22,30,43
2019-01-15,9,28,NA,NA,NA,21,NA,NA,34,36,19,28,30,65,NA,25,NA,NA,40,NA,NA,27,19,33,51
2019-01-15,10,32,NA,NA,NA,22,NA,NA,43,44,14,34,40,18,NA,24,NA,NA,25,NA,NA,42,12,26,NA
2019-01-15,11,35,NA,NA,NA,24,NA,NA,42,41,24,34,48,18,NA,NA,NA,NA,24,NA,NA,53,22,62,NA
2019-01-15,12,40,NA,NA,NA,38,NA,NA,35,41,31,40,NA,11,NA,NA,NA,NA,27,NA,NA,54,31,46,NA
2019-01-15,13,43,NA,NA,NA,40,NA,NA,38,45,29,40,NA,14,NA,NA,NA,NA,27,58,NA,57,27,39,NA
2019-01-15,14,55,NA,NA,NA,33,NA,NA,56,45,32,49,NA,21,NA,NA,NA,NA,36,55,NA,45,18,38,69
2019-01-15,15,42,NA,NA,NA,30,NA,NA,67,49,33,53,NA,18,NA,NA,NA,NA,42,49,NA,33,22,39,38
2019-01-15,16,40,NA,NA,NA,22,NA,NA,48,66,46,57,NA,27,NA,NA,NA,NA,21,43,NA,28,26,33,44
2019-01-15,17,39,NA,NA,NA,32,NA,NA,41,58,NA,41,NA,28,NA,NA,NA,NA,29,30,NA,30,36,34,46
2019-01-15,18,48,NA,NA,NA,33,NA,NA,35,40,NA,34,NA,24,NA,NA,NA,NA,31,37,NA,29,33,16,32
2019-01-15,19,39,NA,NA,NA,32,NA,NA,36,45,NA,28,43,37,NA,NA,NA,NA,35,52,NA,31,41,34,44
2019-01-15,20,37,NA,NA,NA,37,NA,NA,37,42,NA,33,42,28,NA,NA,NA,NA,30,44,NA,46,43,26,37
2019-01-15,21,47,NA,NA,NA,34,NA,NA,32,46,NA,35,46,28,NA,NA,NA,NA,22,51,NA,43,38,28,37
2019-01-15,22,49,NA,NA,NA,44,NA,NA,26,30,NA,26,43,26,NA,NA,NA,NA,26,43,NA,28,37,24,35
2019-01-15,23,42,NA,NA,NA,31,NA,NA,25,27,NA,31,32,24,NA,NA,NA,NA,23,34,NA,27,41,24,18
2019-01-15,24,36,NA,NA,NA,36,NA,NA,29,30,NA,34,29,29,NA,NA,NA,NA,21,24,NA,38,38,24,24
2019-01-16,1,24,NA,NA,NA,36,NA,NA,32,NA,NA,29,30,29,NA,NA,NA,NA,24,27,NA,28,34,30,36
2019-01-16,2,19,NA,NA,NA,29,NA,NA,22,NA,NA,32,26,19,NA,NA,NA,NA,27,16,NA,33,43,24,28
2019-01-16,3,23,NA,NA,NA,28,NA,NA,27,NA,NA,37,29,24,NA,NA,NA,NA,20,20,NA,37,40,27,23
2019-01-16,4,23,NA,NA,NA,27,NA,NA,27,NA,NA,38,30,20,NA,NA,NA,NA,33,20,NA,32,40,36,47
2019-01-16,5,24,NA,NA,NA,30,NA,NA,24,NA,NA,36,32,19,NA,NA,NA,NA,20,23,NA,30,34,26,41
2019-01-16,6,22,NA,NA,NA,28,NA,NA,25,NA,NA,29,33,23,NA,NA,NA,NA,27,23,NA,22,35,32,42
2019-01-16,7,27,NA,NA,NA,22,NA,NA,29,NA,NA,32,37,24,NA,NA,NA,NA,31,25,NA,24,34,28,67
2019-01-16,8,32,NA,NA,NA,35,NA,NA,34,NA,NA,30,30,32,NA,NA,NA,NA,21,30,NA,28,67,57,53
2019-01-16,9,36,NA,NA,NA,33,NA,NA,32,NA,NA,39,33,56,NA,NA,NA,NA,28,34,NA,31,40,47,63
2019-01-16,10,35,NA,NA,NA,31,NA,NA,38,NA,NA,40,39,38,NA,NA,NA,NA,37,30,NA,49,22,39,65
2019-01-16,11,38,NA,NA,NA,27,NA,NA,48,NA,NA,40,42,35,NA,NA,NA,NA,41,26,NA,47,17,45,67
2019-01-16,12,31,NA,NA,NA,21,NA,NA,47,NA,NA,41,36,24,NA,NA,NA,NA,72,19,NA,48,17,36,44
2019-01-16,13,19,NA,NA,NA,18,NA,NA,31,NA,NA,35,38,29,NA,30,NA,NA,59,24,NA,39,6,32,44
2019-01-16,14,26,NA,NA,NA,23,NA,NA,38,NA,NA,29,25,32,NA,44,NA,NA,32,24,NA,51,13,44,25
2019-01-16,15,28,NA,NA,NA,21,NA,NA,35,NA,NA,37,28,24,NA,32,NA,NA,28,24,NA,37,21,51,42
2019-01-16,16,38,NA,NA,NA,32,NA,NA,39,NA,NA,43,37,35,NA,24,NA,NA,28,27,NA,38,29,43,32
2019-01-16,17,48,NA,NA,NA,34,NA,NA,36,NA,NA,36,41,31,NA,33,NA,NA,33,45,NA,24,34,47,31
2019-01-16,18,46,NA,NA,NA,32,NA,NA,27,NA,NA,42,43,24,NA,34,NA,NA,23,44,NA,36,30,14,28
2019-01-16,19,46,NA,NA,NA,32,NA,NA,33,NA,NA,30,38,19,NA,18,NA,NA,25,32,NA,36,32,22,32
2019-01-16,20,42,NA,NA,NA,31,NA,NA,20,NA,NA,14,33,20,NA,10,NA,NA,28,41,NA,22,35,17,22
2019-01-16,21,40,NA,NA,NA,40,NA,NA,19,NA,NA,31,26,14,NA,9,NA,NA,18,38,NA,17,32,26,29
2019-01-16,22,27,NA,NA,NA,23,NA,NA,23,NA,NA,24,21,19,NA,12,NA,NA,24,23,NA,17,23,23,25
2019-01-16,23,22,NA,NA,NA,20,NA,NA,23,NA,NA,19,18,16,NA,18,NA,NA,32,21,NA,18,24,25,18
2019-01-16,24,17,NA,NA,NA,14,NA,NA,18,NA,NA,20,18,30,NA,21,NA,NA,8,26,NA,18,24,26,14
2019-01-17,1,16,NA,NA,NA,26,NA,NA,20,23,NA,24,21,16,NA,26,NA,NA,17,18,NA,30,18,25,22
2019-01-17,2,18,NA,NA,NA,21,NA,NA,20,24,NA,22,18,19,NA,29,NA,NA,28,23,NA,27,21,20,28
2019-01-17,3,21,NA,NA,NA,19,NA,NA,22,25,NA,23,23,24,NA,26,NA,NA,28,13,NA,20,21,20,35
2019-01-17,4,22,NA,NA,NA,25,NA,NA,23,26,NA,31,23,21,NA,24,NA,NA,26,13,NA,21,24,25,40
2019-01-17,5,22,NA,NA,NA,24,NA,NA,28,28,NA,32,18,21,NA,32,NA,NA,26,18,NA,36,29,27,35
2019-01-17,6,22,NA,NA,NA,27,NA,NA,30,31,NA,32,24,26,NA,30,NA,NA,31,15,NA,19,28,24,33
2019-01-17,7,22,NA,NA,NA,25,NA,NA,33,29,NA,38,34,32,NA,29,NA,NA,24,17,NA,20,28,29,47
2019-01-17,8,21,NA,NA,NA,28,NA,NA,33,32,NA,46,29,42,NA,34,NA,NA,25,24,NA,26,31,35,75
2019-01-17,9,24,NA,NA,NA,32,NA,NA,36,40,NA,39,35,59,NA,35,NA,NA,41,15,NA,29,29,36,54
2019-01-17,10,29,NA,NA,NA,30,NA,NA,46,43,NA,38,41,39,NA,44,NA,NA,27,26,NA,32,15,40,74
2019-01-17,11,33,NA,NA,NA,32,NA,NA,53,51,NA,39,50,37,NA,43,NA,NA,30,33,NA,59,28,32,83
2019-01-17,12,28,NA,NA,NA,32,NA,NA,59,48,NA,45,40,38,NA,32,NA,NA,45,35,NA,59,26,51,62
2019-01-17,13,37,NA,NA,NA,35,NA,NA,49,50,NA,NA,50,16,NA,30,NA,NA,38,43,NA,49,31,32,53
2019-01-17,14,46,NA,NA,NA,31,NA,NA,51,54,NA,NA,48,19,NA,27,NA,NA,28,37,NA,31,21,42,42
2019-01-17,15,35,NA,NA,NA,30,NA,NA,33,49,NA,38,51,22,NA,27,NA,NA,39,38,NA,25,31,NA,20
2019-01-17,16,36,NA,NA,NA,30,NA,NA,26,42,NA,31,49,26,NA,26,NA,NA,33,41,NA,23,20,NA,24
2019-01-17,17,36,NA,NA,NA,29,NA,NA,28,31,NA,32,48,35,NA,29,NA,NA,40,30,NA,25,27,NA,33
2019-01-17,18,32,NA,NA,NA,30,NA,NA,35,45,NA,42,35,33,NA,40,NA,NA,39,43,NA,24,37,16,33
2019-01-17,19,33,NA,NA,NA,32,NA,NA,26,35,NA,22,41,20,NA,23,NA,NA,38,50,NA,33,31,22,30
2019-01-17,20,31,NA,NA,NA,30,NA,NA,25,28,NA,28,33,24,NA,19,NA,NA,29,41,NA,19,25,25,31
2019-01-17,21,31,NA,NA,NA,36,NA,NA,29,29,NA,25,27,17,NA,20,NA,NA,28,25,NA,22,21,31,33
2019-01-17,22,28,NA,NA,NA,31,NA,NA,30,34,NA,31,29,15,NA,20,NA,NA,25,28,NA,26,19,31,27
2019-01-17,23,31,NA,NA,NA,24,NA,NA,28,31,NA,28,23,15,NA,25,NA,NA,28,29,NA,13,23,23,26
2019-01-17,24,25,NA,NA,NA,23,NA,NA,23,25,NA,20,19,16,NA,25,30,NA,7,18,NA,21,18,30,36
2019-01-18,1,25,NA,NA,NA,17,NA,NA,24,19,15,20,20,NA,NA,27,25,NA,14,18,NA,16,26,28,39
2019-01-18,2,18,NA,NA,NA,22,NA,NA,27,20,15,28,16,NA,NA,31,16,NA,30,19,NA,15,29,28,45
2019-01-18,3,17,NA,NA,NA,17,NA,NA,23,22,14,20,26,NA,NA,26,18,NA,28,24,NA,25,24,27,45
2019-01-18,4,14,NA,NA,NA,22,NA,NA,27,25,12,25,33,NA,NA,24,21,NA,36,21,NA,31,22,23,42
2019-01-18,5,18,NA,NA,NA,20,NA,NA,33,29,11,27,31,NA,NA,29,22,NA,29,18,NA,20,21,24,67
2019-01-18,6,18,NA,NA,NA,19,NA,NA,31,36,8,26,38,NA,NA,28,15,NA,35,24,NA,28,23,28,72
2019-01-18,7,18,NA,NA,NA,22,NA,NA,32,38,15,31,42,NA,NA,32,21,NA,31,31,NA,43,24,34,50
2019-01-18,8,16,NA,NA,NA,23,NA,NA,36,35,13,24,41,NA,NA,28,19,NA,30,19,NA,34,29,40,56
2019-01-18,9,21,NA,NA,NA,24,NA,NA,38,36,11,30,41,NA,NA,20,36,NA,35,27,NA,47,16,37,59
2019-01-18,10,31,NA,NA,NA,13,NA,NA,27,43,8,30,47,NA,NA,25,38,NA,11,35,NA,61,7,54,34
2019-01-18,11,27,NA,NA,NA,26,NA,NA,29,38,11,NA,43,NA,NA,34,34,NA,23,27,NA,49,10,51,23
2019-01-18,12,23,NA,NA,NA,27,NA,NA,29,37,12,NA,40,NA,NA,14,36,NA,19,35,NA,48,10,25,23
2019-01-18,13,22,NA,NA,NA,29,NA,NA,36,43,13,NA,32,NA,NA,14,29,NA,27,22,NA,34,3,30,28
2019-01-18,14,25,NA,NA,NA,17,NA,NA,27,41,8,18,38,NA,NA,24,29,NA,31,32,NA,38,13,31,30
2019-01-18,15,25,NA,NA,NA,22,NA,NA,35,39,10,27,33,NA,NA,17,31,NA,33,28,NA,36,26,36,27
